gene,FPKM.refGTF_NoRad_CD24Pos_1,FPKM.refGTF_NoRad_CD24Pos_2,FPKM.refGTF_Rad_CD24Neg_3,FPKM.refGTF_Rad_CD24Neg_1,FPKM.refGTF_Rad_CD24Neg_2,FPKM.refGTF_Rad_CD24Pos_1,FPKM.refGTF_Rad_CD24Pos_2,FPKM.refGTF_Rad_CD24Pos_3
4933405O20Rik,0,0,0,0,0,0,0,0
4933406C10Rik,3.092765,3.155301,0.021961,0.284883,0.074211,2.659158,3.251817,3.325736
4933406D12Rik,0,0,0,0,0,0,0,0
4933406F09Rik,0,0,0,0,0,0,0,0
4933406G16Rik,0,0,0,0,0,0,0,0
4933406I18Rik,0,0,0,0,0,0,0.009310104,0
4933406J08Rik,0,0,0,0,0,0,0,0
4933406J10Rik,0,0,0,0,0,0,0,0
4933406K04Rik,0,0,0,0,0,0,0,0
4933406M09Rik,0,0,0,0,0,0,0,0
4933407E24Rik,0,0,0,0,0,0,0,0
4933407G14Rik,0,0,0,0,0,0,0,0
4933407I05Rik,0,0,0,0,0,0,0,0
4933407K13Rik,0.214295,0.733625,0.551411,0.894839,0.590137,0.833484,0.849868,0.656446
4933407L21Rik,0.028732,0,1.892818,0.322377,0.657271,0.142736,0.471145,0.440705
4933408B17Rik,0.023274,0.079366,0.070353,0.090698,0.069104,0,0.048881,0
4933408J17Rik,0,0.012678,0,0,0,0,0,0
4933408N05Rik,0,0,0.158586,0,0,0,0,0
4933409G03Rik,0,0,0,0,0,0,0,0
4933409K07Rik,0,0,0,0,0,0,0,0
4933411E08Rik,0,0,0,0,0,0,0,0
4933411G06Rik,0,0,0.011605,0,0,0,0,0
4933411G11Rik,0,0,0,0,0,0,0,0
4933411K16Rik,0.037251,0.016491,0.016915,0,0,0,0.050202,0
4933411K20Rik,1.626315,2.519061,4.36412,4.779684,3.978456,2.877372,2.785949,2.841082
4933412E12Rik,0.146853,0.231776046,0.558361651,0.42778255,0.552773466,0.256533834,0.425289877,0.628668828
4933412E24Rik,0,0,0,0,0,0,0,0
4933412O06Rik,0,0,0,0,0,0,0,0
4933413G19Rik,0,0,0,0,0,0,0,0.018683
4933413J09Rik,0,0.024263,0.02822,0,0.008471,0.022554,0,0
4933413L06Rik,0,0,0,0,0,0,0,0
4933415F23Rik,0,0,0,0,0,0,0,0
4933416C03Rik,0,0,0,0,0,0,0,0
4933416E03Rik,0,0,0,0,0,0,0,0
4933416I08Rik,0,0,0.084108,0.054109,0.039094,0,0,0
4933416M06Rik,0,0,0,0,0,0,0,0
4933416M07Rik,1.509954,3.064789,7.906728,7.640759,6.403613,2.815697,2.859046,2.310494
4933417A18Rik,0,0,0.16946,0.261597,0.243409,0,0,0
4933417D19Rik,0,0.108967,0.113921,0.141378,0,0,0,0
4933417E11Rik,0,0,0,0,0,0,0,0
4933417G07Rik,0,0,0,0,0,0,0,0
4933417O13Rik,0,0,0,0.015713,0.018304,0.003301,0,0
4933421I07Rik,0,0,0,0,0,0,0,0
4933421O10Rik,0.837871,1.490134,0.735774,0.780626,0.765591,1.146843,1.283609,0.768068
4933422A05Rik,0.032541,0.020937,0.017593,0,0,0,0.060818,0
4933422H20Rik,0,0,0.419318,0.32677,0.524292,0,0,0.009352
4933424G05Rik,0,0,0,0,0,0,0,0
4933424G06Rik,0,0,0,0,0,0,0,0
4933425B07Rik,0,0,0,0,0,0,0,0
4933425L06Rik,0,0,0,0,0,0,0,0.019112
4933426M11Rik,5.689747382,7.116376236,23.25604862,21.80620817,22.93566096,8.631516069,7.546706119,6.795079805
4933427D06Rik,0,0,0,0,0,0,0,0
4933427D14Rik,0.628382,1.128956,1.608135,1.747886,1.228339,1.068072,1.201164,1.369919
4933427E11Rik,0,0.038572,0.039302,0.039243,0.101738,0.042042,0.019354,0
4933427E13Rik,0,0,0,0,0,0,0,0
4933427G17Rik,0.282451,0.282037,0.082392,0.120724,0.14521,0.306735,0.268813,0.236306
4933427I22Rik,0,0,0,0,0,0,0,0
4933428C19Rik,0,0,0,0,0,0,0,0
4933428G20Rik,0,0,0,0,0,0,0,0
4933429K18Rik,0,0,0,0,0,0,0,0
4933429O19Rik,0,0,0,0,0,0,0,0
4933430H16Rik,0,0,0,0,0,0,0,0
4933430I17Rik,0.07043,0.065658,0.159357,0.107233,0.040177,0,0.197492,0.082579
4933430M04Rik,0,0,0,0.080044,0.193339,0,0,0
4933430N04Rik,0,0,0,0,0,0,0,0
4933431E20Rik,4.853253,7.088267,23.350803,15.36392,13.831485,6.542753,7.215976,7.049707
4933431G14Rik,0,0,0,0,0,0,0,0
4933432G23Rik,0,0,0,0,0,0,0,0
4933432I03Rik,0,0,0,0,0,0,0,0
4933432I09Rik,0,0,0.038777174,0,0,0,0,0.028679842
4933432K03Rik,0,0,0,0,0,0,0,0
4933433C11Rik,0,0,0,0,0,0,0,0
4933433F19Rik,0,0,0,0,0,0,0,0
4933433G08Rik,0,0,0,0,0,0,0,0
4933433G15Rik,0,0,0,0,0,0,0,0
4933433G19Rik,0,0.363163,0.825821,1.215361,1.271718,0,0,0.431852
4933433H22Rik,0,0,0,0,0,0,0,0
4933434E20Rik,5.939108431,9.399965909,15.50017679,15.70548313,15.59876804,9.262467715,10.63521601,11.37617308
4933434I20Rik,0,0,0,0,0,0,0,0
4933436E23Rik,0,0,0,0,0,0,0,0
4933436H12Rik,0.104808,0,0,0,0,0.057935,0.03786,0
4933436I01Rik,0,0,0,0,0,0,0,0
4933438B17Rik,0,0,0,0,0,0,0,0
4933438K21Rik,0,0,0,0,0,0,0,0
4933439C10Rik,0.482749,1.028479,0.720832,0.549573,0.324655,0.701134,1.538036,0.942675
4933439K11Rik,0.771156,0.74002,0.274673,0.347694,0.506638,0.750421,0.814061,0.754602
4933440J02Rik,0,0,0,0,0,0,0,0
4933440M02Rik,0,0.040341,0.034042,0,0,0,0,0
5031410I06Rik,0,0,0,0,0,0,0,0
5031414D18Rik,0,0.024792,0,0,0,0,0,0
5031425E22Rik,0.900371,1.596425,1.2271,1.241765,1.372215,1.275003,1.378795,1.192791
5031425F14Rik,0,0,0,0,0,0,0,0.029784
5031426D15Rik,0.000304,0,0.000199,0.001965,0.002454,0,0.001964,0
5031434C07Rik,0,0,0,0,0,0,0,0
5031434O11Rik,0.15844,0.434472,0.501331,0.19818,0.195307,0.160528,0.29858,0.255034
5031439G07Rik,2.979408,4.097413,7.823251,7.396942,6.250879,4.862112,4.881936,4.910613
5033403H07Rik,0,0,0.473961,0.182124,0.298707,0,0,0
5033404E19Rik,0,0,0.03387,0,0.040736,0,0,0
5033406O09Rik,4.025962,4.526324,8.079,4.043921,4.133172,3.886433,5.074675,5.130675
5133400J02Rik,0,0,0,0,0,0,0,0
5330411J11Rik,0,0,0,0,0,0,0,0
5330413P13Rik,0,0,0,0.006604,0,0,0,0.006838
5330417C22Rik,74.219505,68.026413,16.977962,27.985882,17.066334,71.532379,93.112656,68.585205
5330426P16Rik,0,0.032378,0.19768,0.18774,0.143008,0.028028,0.064641,0.06129
5330434G04Rik,0,0,0,0,0,0,0,0
5330439B14Rik,0,0,0,0,0,0,0,0
5430401F13Rik,0,0,0,0,0,0,0,0
5430402E10Rik,0,0,0,0,0,0,0,0
5430402O13Rik,0,0.046656,0.077309,0.069869,0,0.125617,0.027350546,0
5430403N17Rik,0,0,0,0,0,0,0,0
5430405H02Rik,1.187157561,2.533001072,0.864899113,1.319106198,1.23943823,1.832663542,2.184105726,2.176206897
5430416N02Rik,1.872514,4.41614,1.951873,3.093325,2.253462,3.052868,4.219164,3.606736
5430416O09Rik,0,0,0,0,0,0,0,0
5430417L22Rik,3.445474,4.525453,4.338941,5.525093,3.960111,4.647463,4.286067,4.835058
5430419D17Rik,0,0,0,0,0,0,0,0
5430421F17Rik,0,0,0,0,0,0,0,0
5430421N21Rik,0,0,0,0,0,0,0,0
5430425K12Rik,0,0,0,0,0,0,0,0
5430427M07Rik,0,0,0.892117,0.184766,0.180019,0,0.092265,0.048589
5430427O19Rik,0,0,0,0,0,0,0,0
5430428K19Rik,0,0,0,0,0,0,0,0
5430434I15Rik,0,0,0,0,0,0,0,0
5430435G22Rik,0,0,0,0,0.056937,0,0.018687,0.029329
5430437J10Rik,0,0,0.550245,0,0,0,0,0
5430440P10Rik,0.195656,0.413433,0.117713,0.093627,0.15456,0.225065,0.127576,0.300332
5530400C23Rik,0,0,0,0,0,0,0,0
5530401A14Rik,0,0,0,0,0,0,0,0
5530601H04Rik,0.245979,0.463092,0.608284,0.582952,0.786635,0.441229,0.679489,0.750217
5730403I07Rik,0,0,0.046906,0,0,0,0,0
5730405O15Rik,0,0.07927,0.039008,0,0.057983,0.066183,0.11503,0.096868
5730408K05Rik,0,0,0,0,0,0,0,1.438175
5730409E04Rik,0.143414,0.112043,0.066847,0.04984,0.0201,0.106262,0.102681,0.064482
5730412P04Rik,0,0,0,0,0,0,0,0
5730416F02Rik,0,0,0,0,0,0,0,0
5730420D15Rik,0.121916,0.172265827,0.298118,0.144609,0.209318,0.169292,0.184982,0.05934
5730422E09Rik,0.003419,0.003797,0.072315,0.027687,0,0,0,0
5730435O14Rik,0.071754,0,0,0,0,0.036249,0,0
5730455P16Rik,2.629455,2.972135,2.458851,3.053493,2.576553,2.841268,2.914936,2.995531
5730457N03Rik,0,0,0.008235,0,0,0,0,0
5730460C07Rik,0,0,0,0,0,0,0,0
5730480H06Rik,0.165379,0.390367,0.487529,0.361423,0.276424,0.153666,0.158831,0.365206
5730488B01Rik,0,0,0,0,0,0,0,0
5730507C01Rik,0.507888163,0.767635578,1.091353443,1.571150954,1.006328829,1.497796534,0.939551623,1.282402234
5730508B09Rik,1.924789,2.607426,5.388318,5.922588,5.786373,2.923574,3.254256,2.645589
5730522E02Rik,0,0,0,0.015568,0,0.016789,0,0
5730559C18Rik,2.965862,5.957045,10.232643,17.078897,11.90734,6.131088,7.14816,6.807818
5830403L16Rik,0.006736,0.007125,0,0,0.017462,0.015429,0.021449,0.004148
5830411N06Rik,0,0,0,0,0,0,0,0
5830415F09Rik,1.125921,2.061269,1.430909,2.32195,2.855095,1.971713,2.160957,1.944194
5830416I19Rik,0.012542,0,0,0,0,0.029109,0,0
5830416P10Rik,0,0,0.166971,0.119489,0.094828,0,0,0.007007
5830417I10Rik,1.549514,2.695492,3.200152,4.472292,3.04995,2.77537,3.158786,3.245135
5830418K08Rik,0.823201,1.672554,1.171904,2.07335,1.333272,1.610047,1.842236,1.869289
5830418P13Rik,0,0,0.011026,0,0,0,0,0
5830428M24Rik,0,0,0,0,0,0,0,0.023943
5830432E09Rik,0,0,0,0,0,0,0,0
5830444B04Rik,0.816685629,1.103349576,0.542482535,0.805031618,0.460252811,1.537898695,1.375110844,0.810455735
5830454E08Rik,0.059192,0.189699,0.240914,0.367949,0.659552,0.329002,0.284399,0.191051
5830473C10Rik,0,0,0,0,0,0,0,0
5930403L14Rik,0.580554,0.839168,1.924398,1.786666,1.808401,0.906347,1.328281,1.172911
5930412G12Rik,0,0,0,0,0,0,0,0
5930430L01Rik,0.366750979,0.423002076,0.185137541,0.17929409,0.199500964,0.464079631,0.357108387,0.328542564
5930438M14Rik,0,0,0,0,0,0,0,0
6030407O03Rik,0,0,0,0,0,0,0,0
6030408B16Rik,0,0,0,0,0,0,0,0
6030419C18Rik,0,0.17495,0,0,0,0.142616,0.242315,0.330364
6030440G07Rik,0.15011,0.152372,0.056514,0.118659,0.158609,0.17385,0.187418,0.103694
6030443J06Rik,0.070112,0.112169,0.062077,0.098827,0.138138,0.136362,0.133147,0.071513
6030458C11Rik,2.375330002,3.758329917,3.743876434,5.457650866,3.95853886,3.915751571,4.328733948,3.811100121
6030466F02Rik,0,0,0,0.014048,0,0,0,0.051146
6030468B19Rik,0,0,0,0,0,0,0,0
6030469F06Rik,0,0,0,0,0,0,0,0
6030498E09Rik,0,0,0,0,0,0,0,0
6230400D17Rik,0.030317,0.107599,0.109778,0.105051,0.119458,0,0.123429,0.147735
6330403A02Rik,0.023654,0.010712,0.250818,0.02365,0.072128,0.011625,0.028302,0.071573
6330403K07Rik,0.027192,0,0.045244,0.021461,0,0,0.051413,0.041904
6330407A03Rik,0,0,0,0,0.046705,0,0,0
6330408A02Rik,0.382738,0.469661,0.441085,0.650803,0.440338,0.518756,0.837363,0.434671
6330409D20Rik,0,0,0.032219,0,0,0,0,0
6330410L21Rik,0.183465,0.106003,0,0.021447,0,0.163985,0.179411,0.19455
6330415B21Rik,0,0.000464,0.00191,0.005189,0.0029,0.00575,0.001036,0.000597
6330416G13Rik,2.045771,2.703095,4.368758,6.082192,6.072715,2.838317,3.188993,3.182569
6330418K02Rik,0.685902,0.349662,0.868823,1.29098,1.180603,0.957043,0.779482,1.165491
6330419J24Rik,0.704185,0.864982,0.039033,0.085879,0.061147,0.592438,0.886487,0.498152
6330549D23Rik,0.243223,0.455023,0.522187,0.873584,0.410399,0.499634,0.496382,0.425613
6430411K18Rik,0,0,0,0,0,0,0,0
6430503K07Rik,0.187868,0.209382,0.496114,0,0.28219,0.194129,0.401664,0.069506
6430531B16Rik,0,0,0,0,0,0,0,0
6430548M08Rik,5.065474831,7.549260978,3.053897788,2.704147916,1.91248168,5.124742049,6.198074688,4.992399715
6430550D23Rik,0.209148816,0.169925098,0.264273553,0.25411811,0.188752977,0.128707469,0.05823405,0.195174012
6430562O15Rik,0.359551,0,0.013423,1.275959,0,0.674585,1.032073,1.208368
6430571L13Rik,0.034639,0.045691,0.014053,0,0,0,0,0.028932
6430573F11Rik,0.388142,0.47562,0.438901,0.372644,0.573479,0.712499,0.762495,0.722049
6430584L05Rik,0.007072,0.014664,0,0,0,0,0,0
6430706D22Rik,3.129599,4.425155,13.045321,17.056356,8.319352,11.865374,15.255507,2.730032
6430710C18Rik,0.280010391,0.669907917,1.266661479,0.436787338,0.309232393,0.465562518,0.518930164,0.662212323
6530402F18Rik,0,0.038042,0.419925,0,0.117143,0.038413,0,0.080647
6530411M01Rik,0,0,0,0,0,0,0,0
6720416L17Rik,0,0,0,0,0,0,0,0
6720468P15Rik,0.012482942,0,0.053370207,0,0,0,0,0
6720483E21Rik,0,0,0.0426,0,0,0,0,0
6720489N17Rik,0.371051,0.542022,0.076838,0.223444,0.448097,0.270992,0.512727,0.422863
6820408C15Rik,0,0,0,0,0,0,0,0
6820431F20Rik,5.108797937,9.23380979,16.6156005,19.50753217,18.42384169,8.521142468,8.745511807,7.972471394
7420426K07Rik,0,0,0,0,0,0,0,0
7420461P10Rik,0,0,0,0,0,0,0,0
7420700N18Rik,0,0,0,0,0,0,0,0
7420701I03Rik,0,0,0,0,0,0,0,0
7530416G11Rik,0,0,0,0,0,0,0,0
7630403G23Rik,0,0,0,0,0,0,0,0
8030411F24Rik,0,0,0,0,0,0,0,0
8030423F21Rik,0,0,0,0,0,0,0,0
8030423J24Rik,0,0,0,0,0,0,0,0
8030442B05Rik,0,0,0,0,0,0,0,0
8030443G20Rik,0,0,0,0,0,0,0,0
8030462N17Rik,1.337906,1.841036,2.568192,3.025882,3.255318,1.733622,1.979174,1.755505
8430408G22Rik,0.166376,0.017896,0.081572761,0.045038,0.163612,0.063369,0.168363,0.189024
8430419L09Rik,9.381124,12.585442,9.166257,26.097687,21.216837,14.470596,15.317287,10.205131
8430422H06Rik,0,0,0,0,0,0,0,0
8430423G03Rik,0,0,0,0,0,0,0,0
8430426J06Rik,0.036140944,0.01923978,0,0,0,0.082780516,0,0
8430427H17Rik,2.488808385,3.283262319,14.80092082,15.41532324,10.18177858,3.590453527,3.489164104,3.181445924
8430429K09Rik,0.261509906,0.680148885,0.574759178,0.685979823,0.608978467,0.61078764,0.504879592,0.470594315
8430431K14Rik,0,0,0,0,0,0,0,0
8430436N08Rik,0,0,0,0,0,0,0,0
8430437L04Rik,0,0,0,0,0,0,0,0
9030025P20Rik,1.466522,1.906282,5.004964,4.524891,4.169514,2.732636,3.443106,3.476865
9030204H09Rik,0,0,0.127503,0.200755,0.703606,0.096929,0,0
9030404E10Rik,0.139158,0.038989,0.226461,0.322046,0.261525,0.126091,0.0973,0
9030612E09Rik,0,0.006312,0.012862,0,0,0.006834,0,0.026073
9030617O03Rik,3.406791,6.556026,40.383892,38.047028,37.693947,11.602005,8.760242,9.955719
9030619P08Rik,0,0.479101,1.025902,0.820796,1.46646,0.177881,0.260185,0.431151
9030624G23Rik,0.434557,0.674373,0.815919,0.834407,0.641718,0.768547,0.802162,0.955321
9030624J02Rik,5.63763,8.126142,19.023298,17.222626,16.938385,8.197476,9.197904,8.668483
9030625G05Rik,0,0,0,0,0,0.025697,0,0.018442
9130008F23Rik,0.570773,0.780669,5.387149,4.180425,5.352,1.372206,1.156244,1.455013
9130011E15Rik,2.680668,4.086726,7.855767,9.258419,9.21229,3.699036,5.056381,4.144145
9130015A21Rik,0,0,0,0,0,0,0,0
9130015L21Rik,0,0,0,0,0,0,0,0
9130019O22Rik,0.679748,0.913699,3.179302,3.380036,3.623194,1.108698,1.051265,0.790484
9130019P16Rik,0.026062,0.020912,0.052283,0.014603,0.038587,0.04535,0.039175,0.021957
9130023H24Rik,0.602929,1.016549,1.293103,1.519867,1.305693,1.183812,1.149225,0.943559
9130024F11Rik,0.122059335,0.122822,0.073484475,0.166682,0.088738,0.129429912,0.078719,0.076284743
9130204L05Rik,0,0,0,0,0,0,0,0
9130209A04Rik,0,0,0.228567,0,0,0,0,0
9130221F21Rik,0.009881,0,0.020236,0,0,0,0,0
9130221H12Rik,3.653053,7.01998,19.718884,16.815458,15.454139,5.823572,7.484056,6.466288
9130227L01Rik,0,0,0,0,0,0,0,0
9130230L23Rik,1.512152,1.667231,10.52907,3.667276,2.992793,1.94725,2.453361,2.583259
9130401M01Rik,2.226666,5.087327,3.67722,5.244844,5.328983,4.133672,5.560616,6.315888
9130409I23Rik,0.082027,0.203256,0.075414,0,0,0.153383,0.252997,0.36319
9230009I02Rik,0,0,0,0,0,0,0,0
9230102K24Rik,0.03409,0.035938,0.082328,0,0,0.019585,0,0.169743
9230102O04Rik,0,0,0,0,0,0,0,0
9230104L09Rik,0,0,0,0,0,0,0,0
9230105E05Rik,0.088154,0.057199,0.244564,0.735271,0.241529,0.333094,0.135616,0.279509
9230110C19Rik,0.63722,0.801775,0.393777,0.411724,0.458446,1.165108,1.018551,1.406734
9230110F15Rik,0,0,0,0,0,0,0,0
9230112D13Rik,0,0,0.06153,0,0,0,0,0
9230112J17Rik,0,0.047759,0.121201,0.01959,0,0,0,0
9230114K14Rik,0.236854,0.363116,0.326469,0.279532,0.334544,0.321116,0.345749,0.438714
9230116L04Rik,1.150642,1.009921,0.362959,1.223377,0.901705,1.469577,1.706021,0.784586
9230116N13Rik,0,0.055383,0,0.039645,0,0.108324,0.066782,0.046894
9330020H09Rik,0.192313,0.365161,0.371602,0.287067,0.300487,0.179315,0.199496,0.245604
9330102E08Rik,0.005754,0.012132,0,0,0,0,0.033814,0.038362
9330111N05Rik,0,0,0,0,0,0,0,0
9330117O12Rik,0,0,0,0,0,0,0,0
9330133O14Rik,1.039122,2.302048,2.347797,2.297684,2.155967,1.131549,2.073633,1.852317
9330151L19Rik,0.330794,0.882531,0.548301,0.542037,0.39951,0.724281,0.884783,0.808792
9330158H04Rik,0,0,0,0,0,0,0,0
9330159F19Rik,0.155019,0.103627,0.014808,0.023255,0,0.249366,0.135504,0.165838
9330159M07Rik,0.027675404,0.13809054,0.086389549,0.144503433,0.163081253,0.117594572,0.138927632,0.049619338
9330162012Rik,6.036161,7.319135,2.329449,4.561735,2.988068,7.460253,7.030042,8.84908
9330162B11Rik,0,0,0,0,0,0,0,0.016542
9330175E14Rik,0,0.030648,0.046739,0,0.037435,0,0,0
9330175M20Rik,0,0,0,0,0,0,0,0
9330178D15Rik,0,0,0,0,0,0,0,0
9330179D12Rik,0,0.055110186,0.062006496,0.071696567,0.076184169,0.034050329,0.047180857,0.074349576
9330182L06Rik,0.356941,0.290476,1.189872,0.138047,0.421485,0.287485,0.431363,0.640875
9330182O14Rik,0,0,0,0,0,0,0,0
9330188P03Rik,0,0,0,0,0,0,0,0
9430007A20Rik,0,0,0,0,0,0,0,0
9430008C03Rik,1.230263744,4.589722782,1.502521694,1.915071623,1.857711768,3.081779579,3.355917195,3.148316305
9430014N10Rik,0,0,0,0,0,0,0,0
9430015G10Rik,1.010806,1.985481357,1.529920602,3.053771853,1.755848,2.060254,3.196694959,2.989295
9430016H08Rik,3.501523,4.995045,13.298699,13.78097,13.672006,5.665442,5.748837,8.393698
9430018G01Rik,0,0,0,0,0.006914,0,0,0
9430019J16Rik,0,0,0,0,0,0,0,0
9430020K01Rik,0.026331,0.065308,0.007088,0.017765,0.042825,0.031877,0.036826,0.078823
9430021M05Rik,0.056783,0.043456,0.216234,0.022179,0.013269,0.104736,0.065704,0.103728
9430037G07Rik,0.16607,0.231333,0.159425,0.174505,0.26703,0.133673,0.192794,0.23217
9430038I01Rik,1.889088,3.999357,14.081078,11.552728,15.441165,2.981881,3.193378,3.020295
9430041J12Rik,0,0,0,0,0,0,0,0
9430060I03Rik,0.11214,0.108521,0.356888,0.37891,0.446284,0.099007,0.138479,0.103559
9430069I07Rik,0,0,1.114196,0,0.075408,0,0,0
9430076C15Rik,0,0,0,0,0,0,0,0
9430083A17Rik,0.259745,0.364461,0.394281,0.401981,0.295804,0.269643,0.306313,0.280316
9430091E24Rik,0.364710284,0.410020039,0.494544648,0.765352,0.722378,0.381958,0.466762993,0.408954477
9530002B09Rik,0,0,0,0,0,0,0,0
9530003J23Rik,0.454344,0,0,0,0.046919,0,1.265754,0.121005
9530026F06Rik,0,0,0,0,0,0,0,0
9530026P05Rik,0,0,0,0,0,0,0,0
9530027J09Rik,1.064312,2.301677,1.643479,1.989902,1.9525,1.986768,2.192295,2.949277
9530036O11Rik,0.030312,0.0418,0,0.041868,0.048861,0.017271,0.024065,0
9530051G07Rik,0,0,0,0,0,0,0,0
9530052E02Rik,0,0,0.061054,0.10335,0,0,0,0
9530053A07Rik,0.132783,0.099401,1.163864,2.148922,1.940356,0.276854,0.463734,0.364052
9530059O14Rik,0,0,0,0,0,0,0,0
9530068E07Rik,11.214559,17.872736,28.069708,28.800812,29.239117,18.362244,20.334669,22.984798
9530077C05Rik,0.016983,0,0.02443,0.016456,0,0,0.108857,0.034306
9530080O11Rik,0.270217385,0.373875883,0.076115077,0.071988231,0.133087189,0.275576842,0.1745128,0.226271193
9530082P21Rik,0.933504,1.47419,4.652738,3.572698,2.905923,1.553156,1.628024,1.762059
9530091C08Rik,0.970095,0.740934,0.67818,0.510517,0.499523,0.750059,0.972031,0.898189
9630001P10Rik,0,0.029505,0,0,0,0,0,0.017782
9630013A20Rik,0,0,0,0,0,0,0,0
9630028B13Rik,0,0.086178,0.735433,0.259165,0.508602,0,0,0.029063
9630028H03Rik,0.163663,0.258269,0,0,0,0.169737,0.135614,0.181988
9630033F20Rik,0.561148,1.324878,4.217949,4.286069,3.481951,1.642825,1.645434,1.813747
9830107B12Rik,0,0,0,0,0,0,0,0
9830132P13Rik,0,0,0.011921,0,0,0,0,0
9830147E19Rik,0.482827,0.641567,0.472338,0.722991,0.564754,0.825,0.892693,0.848183
9830166K06Rik,0.030904,0.017059,0,0,0,0.03682,0.017062,0.035705
9930012K11Rik,0.122607512,0.359846719,2.416344382,1.499610245,1.154533343,0.459034633,0.577594181,0.638383909
9930014A18Rik,0.927451,1.859228,1.966647,2.512429,2.467928,1.485027,1.89007,1.577516
9930021J03Rik,2.748877,3.710847,5.264264,6.664831,5.657559,3.995102,4.065168,3.648742
9930104L06Rik,1.180155,2.402428,1.702953,2.858648,1.773425,2.212248,2.244759,1.908224
9930111H07Rik,0,0,0,0,0,0,0,0
9930111J21Rik1,0,0.151305,0.300598,0.325034,0,0.013234,0.074198,0.041095
9930111J21Rik2,0,0.0577385,0.21563,0.0725425,0,0,0,0.0521075
a,0,0,0,0,0,0,0,0
A130010J15Rik,4.606005835,5.978297435,3.278937026,3.675478061,3.580575979,4.9710083,4.984708841,4.649409897
A130077B15Rik,6.67774,6.496129,7.903044,7.335501,7.051544,8.52485,7.039398,5.625147
A1bg,0,0,0,0,0,0,0,0
A1cf,3.323987,4.763918,28.589624,32.684376,30.272209,5.726975,5.736418,4.228183
A230001M10Rik,0,0,0,0,0,0,0,0
A230009B12Rik,0,0,0,0,0,0,0,0
A230020J21Rik,0.120372,0.205551,1.799655,1.188213,1.71183,0.277543,0.096774,0.172982
A230028O05Rik,0.007873,0.010595,0.01697,0,0,0.022602,0.016713,0.017721
A230046K03Rik,2.901488,4.441651,6.939177,6.806252,6.279884,4.71995,4.254376,5.143601
A230050P20Rik,0.377164,0.927023,0.933091,0.886811,0.65393,0.651693,1.398692,0.806265
A230056J06Rik,0,0,0,0,0,0,0,0
A230056P14Rik,0,0.307575,0.600801,0.399716,0.340133,0.219494,0.214802,0.222644
A230057D06Rik,0,0,0,0,0,0,0,0
A230065H16Rik,0,0,0,0,0,0,0,0
A230070E04Rik,0.059716,0.094408,0.355919,0.066744,0.147207,0.164988,0.25959,0.120107
A230072C01Rik,0.28608784,0.553138451,0.603819195,0.541227886,0.729968158,0.38021303,0.556544675,0.325944317
A230072E10Rik,0.060366,0.1891,0.015129,0.051434,0.01363,0.092893,0.175608,0.101485
A230073K19Rik,0.368405,0.552078,0.622831,0.723875,0.73124,0.475935,0.460932,0.475227
A230077H06Rik,0,0,0,0,0,0,0,0
A230103J11Rik,0.430991,0.119929,1.16919157,0.608445,0.632253,0.52309155,0.307058,0.60214
A230108P19Rik,0.008854,0,0,0.028648,0,0,0,0
A2m,0,0,0.005107,0,0,0,0,0
A330009N23Rik,0.031283833,0.05282013,0.0602236,0,0,0.035922408,0,0.12812281
A330021E22Rik,0,0.043148,0.065921,0.055177,0.031035,0.101872,0.076649,0.06091
A330023F24Rik,0.085466,0.287145,0.589319,0.171985,0.162156,0.218293,0.138441,0.191418
A330032B11Rik,0.0653,0.152769,0,0,0.302264,0,0,0
A330033J07Rik,0,0,0,0,0,0,0,0
A330035P11Rik,0.874772,1.280261,1.545547,1.582595,1.589154,1.054036,1.250445,0.782463
A330040F15Rik,0,0.02131,0,0,0,0.02277,0,0
A330041J22Rik,0,0,0.012858,0,0,0.013756,0,0
A330048O09Rik,0,0,0,0,0,0,0,0
A330049N07Rik,0,0,0.077881,0,0.021781,0.035072,0,0
A330050F15Rik,0,0.030255,0.633944,0.02075,0.106345,0,0.122462,0.144781
A330069E16Rik,0,0.346165,0.319711,0.433538,0.463661,0.141101,0.339779,0.275387
A330070K13Rik,0,0,0,0,0,0,0,0
A330074K22Rik,0.008953,0,0.047986,0,0.022902,0,0.009502,0.029927
A330076C08Rik,0,0,0,0,0,0,0,0
A330076H08Rik,0,0,0,0,0,0,0,0
A330093E20Rik,0,0,0.019953,0,0.035682,0,0.024436,0
A330102I10Rik,0.041506116,0.07397686,0.016923371,0,0.040439951,0.221014329,0.049674235,0.069414923
A3galt2,0.005092,0.027764,0.028242,0.035227,0.059022,0,0.013862,0
A430005L14Rik,5.066367,10.331828,15.12629513,21.43733501,23.09874901,10.23977871,12.83287986,10.37857304
A430033K04Rik,0.815361,1.321139,0.914873,1.528128,0.997122,1.327306,1.28273,1.340358
A430035B10Rik,0.365888,0.499048,0.981054,0.960535,1.294473,0.528126,0.519532,0.311258
A430078G23Rik,0.214203,0.336165,0.583953,0.754748,0.633825,0.348886,0.505102,0.441322
A430088P11Rik,0.716934064,0.670318717,0.05447518,0.020600737,1.204958114,0.013964377,0.04885016,0.028156676
A430089I19Rik,0,0,0,0,0,0,0,0
A430090L17Rik,0,0,0,0.006504,0,0,0,0
A430093F15Rik,0,0,0,0,0,0,0,0
A430105I19Rik,0.692856,1.221909,0.946269,0.500038,0.362421,1.198479,1.019236,1.268106
